ProbeID	logFC	AveExpr	t	P.Value	adj.P.Val	B	Symbol	Name
TC0500007617.hg.1	0.3547705333736567	5.580358738017091	6.21224772748427	6.284443287652223e-6	0.008909401344390557	3.8839013325271896	 SREK1 	 splicing regulatory glutamine
TC0900007552.hg.1	-0.35022060095545043	5.321531916441862	-6.185189155255693	6.6463270006643465e-6	0.008909401344390557	3.8353031889246125	 GDA 	 guanine deaminase 
TC0600011185.hg.1	-0.726696775403943	8.275536390079349	-6.109075537355447	7.783926572533653e-6	0.0098205680663354	3.6979661830516264	 HIST1H2BK 	 histone cluster 1, H2bk 
TC2000007438.hg.1	-0.30633095238528685	6.59508068670439	-5.927822896229115	1.1373594539440502e-5	0.013552269760106662	3.3671974989327786	 MYBL2 	 v-myb avian myeloblastosis viral oncogene homolog-like 2 
TC0300007165.hg.1	0.41234005905016236	5.5579522212066195	5.873524590553777	1.2752278345917073e-5	0.01439530873490681	3.267103203832674	 NKTR 	 natural killer cell triggering receptor 
TC2000009504.hg.1	0.6663408575356146	6.695851259141806	5.803942587998583	1.4773958555209734e-5	0.01584359315460692	3.1381688657037135	 ZNF217 	 zinc finger protein 217 
TC0600011957.hg.1	-0.6338476434121783	6.986637647388373	-5.648212892371993	2.058067488414929e-5	0.02101972928167781	2.846943367204693	 ADGRF1 	 adhesion G protein-coupled receptor F1 
TC0900010311.hg.1	0.31887941771353406	5.270655730959973	5.603301552004896	2.2657476030942268e-5	0.021560550616168017	2.762286160453982	 FAM27E3 	 family with sequence similarity 27, member E3 
TC1100009284.hg.1	-0.35621797573275976	5.305920826864204	-5.593861196444264	2.3120694897979503e-5	0.021560550616168017	2.7444537364726838	 POU2F3 	 POU class 2 homeobox 3 
TC1700006999.hg.1	-0.3387308464913689	5.2073044745171	-5.538957874675552	2.601402173952688e-5	0.02324786409455719	2.6404880707028635	 ADORA2B 	 adenosine A2b receptor 
TC0600007847.hg.1	-0.4612526316121579	5.656054676471048	-5.518520819520777	2.7183612441197552e-5	0.023321364785552204	2.601677628671995	 CDKN1A 	 cyclin-dependent kinase inhibitor 1A (p21, Cip1) 
TC0700010749.hg.1	0.45979452355480044	5.007013287282319	5.495968932469807	2.8536940068061243e-5	0.02354078040691452	2.5587821094949987	 KIAA0895 	 KIAA0895 
TC0600007274.hg.1	0.708121863352519	6.879040343809141	5.463553127977339	3.06041716054299e-5	0.02431104713308372	2.49699882597689	 HIST1H2BD 	 histone cluster 1, H2bd 
TC1600008585.hg.1	-0.37444550816297006	6.283244553861782	-5.428491429569172	3.301345122978111e-5	0.02448263476631834	2.430007099264678	 CMIP 	 c-Maf inducing protein 
TC0100018482.hg.1	-0.5796123495319803	7.662761850715599	-5.400405545423654	3.508297553517339e-5	0.02448263476631834	2.376221161340375	 HIST2H2AA4 	 histone cluster 2, H2aa4 
TC0200014029.hg.1	0.32067900266653426	4.626725731419332	5.384855854463165	3.628541241253118e-5	0.02448263476631834	2.346396134413787	 C2orf76 	 chromosome 2 open reading frame 76 
TC0400011192.hg.1	-0.4026224099996636	5.669353168570358	-5.382332956306	3.6484445419272434e-5	0.02448263476631834	2.3415539871879076	 PLAC8 	 placenta specific 8 
TC1700010222.hg.1	0.3089128534246792	5.4491209074563765	5.355474621513503	3.8673870819101494e-5	0.02448263476631834	2.2899517586078844	 PHF12 	 PHD finger protein 12 
TC0600007270.hg.1	1.3614751216643797	5.641499535439681	5.347298517161345	3.9366713082170876e-5	0.02448263476631834	2.274223861076541	 HIST1H2AC 	 histone cluster 1, H2ac 
TC0600013186.hg.1	-0.41272545144128964	6.58373886745012	-5.337676751826019	4.019834864722884e-5	0.02448263476631834	2.2557035193265094	 CTGF 	 connective tissue growth factor 
TC1000011203.hg.1	-0.2963476634217724	7.663562423758193	-5.334826817467644	4.044810999509206e-5	0.02448263476631834	2.250215473841795	 ANXA11 	 annexin A11 
TC1700007757.hg.1	0.5516306906110187	7.718954695153038	5.327544293293993	4.109356823887822e-5	0.02448263476631834	2.23618676912689	 GRB7 	 growth factor receptor bound protein 7 
TC1600011186.hg.1	-0.5753014413034023	7.004299886946775	-5.283110279846027	4.526667728551453e-5	0.02623999174107339	2.150438610786475	 SLC7A5 	 solute carrier family 7 (amino acid transporter light chain, L system), member 5 
TC0200016559.hg.1	0.3360437337885118	4.229491020642266	5.227543302845479	5.110167862146057e-5	0.02884286323876543	2.04284240011968	 BBS5 	 Bardet-Biedl syndrome 5 
TC0800011887.hg.1	-0.37455704327907213	5.70915157119079	-5.214292244847263	5.260327386153712e-5	0.02892910302005764	2.0171251554440506	 ST3GAL1 	 ST3 beta-galactoside alpha-2,3-sialyltransferase 1 
TC0100016963.hg.1	0.5009520216558876	6.307751416240351	5.149400088178593	6.0634432209432295e-5	0.0325121825506976	1.8908639975132893	 KDM5B 	 lysine (K)-specific demethylase 5B 
TC1500007107.hg.1	-0.29487986744695616	5.891292781772925	-5.13080005502536	6.315971508427674e-5	0.03304023339335531	1.8545770926751999	 SORD 	 sorbitol dehydrogenase 
TC0100008033.hg.1	0.3061868000490159	4.2499553747243795	5.073714898702087	7.160102566735437e-5	0.0365642571074623	1.7429464970208555	 ERMAP 	 erythroblast membrane-associated protein (Scianna blood group) 
TC0400008053.hg.1	0.28725222634843456	6.1554479585571915	5.054205693309131	7.474277051255339e-5	0.03677357000211032	1.70470662380629	 AFF1 	 AF4
TC1600009362.hg.1	-0.30385950169744336	7.203941523800221	-5.049989594975678	7.543999813935351e-5	0.03677357000211032	1.6964367755604721	 EMP2 	 epithelial membrane protein 2 
TC1700010675.hg.1	-0.38168187133252157	8.088557659122152	-5.0314011927136715	7.859396720454928e-5	0.03745963130229273	1.6599509440121816	 KRT13 	 keratin 13, type I 
TC0900008684.hg.1	0.6574127469796484	4.907836598047702	5.009843526818104	8.242059126004914e-5	0.03768290349789352	1.617586737663375	 GPR21 	 G protein-coupled receptor 21 
TC0200015009.hg.1	0.36939086929148574	6.051947850572414	5.008988068468926	8.257629916080732e-5	0.03768290349789352	1.6159045235358924	 ATF2 	 activating transcription factor 2 
TC0100009877.hg.1	-0.3867503539413434	6.837203437676486	-4.984071746659693	8.724544969709615e-5	0.03898417510631913	1.5668712554257942	 HIST2H3A 	 histone cluster 2, H3a 
TC1200009724.hg.1	-0.5210285442540512	6.105169257092184	-4.906318937155521	1.0361945391085333e-4	0.045355715254693514	1.4134144749865492	 SCNN1A 	 sodium channel, non voltage gated 1 alpha subunit 
TC0100011022.hg.1	0.32984529692450876	6.207001743169987	4.8863855726678995	1.0830009875330407e-4	0.04607787702929461	1.3739671537397289	 RGS2 	 regulator of G-protein signaling 2 
TC1700011892.hg.1	-0.29870110820084367	6.399578951109443	-4.881144974340179	1.0956600748293665e-4	0.04607787702929461	1.3635892173896833	 TK1 	 thymidine kinase 1, soluble 
TC0600007273.hg.1	-0.3692668796113622	8.33378800157739	-4.8598936303900535	1.1485567192166045e-4	0.046334047587148576	1.3214757031435713	 HIST1H1E 	 histone cluster 1, H1e 
TC0300012935.hg.1	0.3229077383770463	4.703890337754732	4.854331764222982	1.1628247976581599e-4	0.046334047587148576	1.310446055225964	 SHOX2 	 short stature homeobox 2 
TC0100018568.hg.1	0.46564509916253244	5.083723414122733	4.848344816441097	1.1783849135163556e-4	0.046334047587148576	1.2985698617622319	 ARID4B 	 AT rich interactive domain 4B (RBP1-like) 
TC1700007319.hg.1	0.5556846921940511	5.583823869210134	4.842431630495559	1.193961196032337e-4	0.046334047587148576	1.2868363678577355	 WSB1 	 WD repeat and SOCS box containing 1 
TC1700009376.hg.1	-0.27046573315715794	6.145547888508396	-4.830894845270212	1.2249563642007793e-4	0.046334047587148576	1.2639337088117335	 MYO1C 	 myosin IC 
TC0700008747.hg.1	0.49598174950897933	5.681395439408728	4.828544979887383	1.2313692243880403e-4	0.046334047587148576	1.2592671296380722	 HBP1 	 HMG-box transcription factor 1 
TC2200009270.hg.1	-0.3648554979406736	5.621843400934169	-4.793005165071718	1.332627852235731e-4	0.04927965892198614	1.1886212547271064	 APOBEC3B 	 apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3B 
TC1100013109.hg.1	-0.33664104878261014	5.77361805848223	-4.769852204624154	1.4031083512110637e-4	0.05100655579114389	1.1425307725810798	 GRAMD1B 	 GRAM domain containing 1B 
TC0X00008080.hg.1	-0.46557509269399944	6.260822176843943	-4.728990369096654	1.5368704219372885e-4	0.053195955384029235	1.0610616720105677	 VSIG1 	 V-set and immunoglobulin domain containing 1 
TC0100014964.hg.1	-0.27765076024203095	5.383694504182061	-4.716421924153551	1.5805640418204954e-4	0.053195955384029235	1.0359715502231168	 DNTTIP2 	 deoxynucleotidyltransferase, terminal, interacting protein 2 
TC2200006827.hg.1	-0.44748790567068986	4.726057303606911	-4.714558089925146	1.587150099971528e-4	0.053195955384029235	1.0322495753702707	 GNAZ 	 guanine nucleotide binding protein (G protein), alpha z polypeptide 
TC1200009959.hg.1	0.28373913567523856	5.348219884169172	4.709821946244587	1.6040113747182834e-4	0.053195955384029235	1.0227903214570366	 LRP6 	 LDL receptor related protein 6 
TC0700011809.hg.1	-0.2762653891555165	6.017150396548322	-4.7096794398193715	1.6045215237291973e-4	0.053195955384029235	1.022505668935703	 TFPI2 	 tissue factor pathway inhibitor 2 
TC1700011319.hg.1	0.3068177104835454	5.202297153952758	4.707554235843645	1.612148964920692e-4	0.053195955384029235	1.0182604143931346	 APPBP2 	 amyloid beta precursor protein (cytoplasmic tail) binding protein 2 
TC1300009165.hg.1	-0.3885214773939452	4.7381784310629405	-4.69697952568273	1.650652695715324e-4	0.053641210632882234	0.9971305258943319	 PCDH9 	 protocadherin 9 
TC1100010207.hg.1	0.47538816250859545	5.104839136571354	4.667398256835058	1.7633923607637508e-4	0.05611923479143706	0.9379693156830893	 SOX6 	 SRY box 6 
TC0300007748.hg.1	0.439464918293292	5.878311704011947	4.654233005255213	1.8160497744638008e-4	0.05611923479143706	0.9116145939221534	 MITF 	 microphthalmia-associated transcription factor 
TC0X00010799.hg.1	-0.3925258348872099	5.712457467289679	-4.653761454030833	1.8179651566898475e-4	0.05611923479143706	0.9106703447158626	 ELF4 	 E74-like factor 4 (ets domain transcription factor) 
TC0100011205.hg.1	0.5255335401977281	5.629635915170904	4.650121892243972	1.8328176938046866e-4	0.05611923479143706	0.9033817241966355	 ELF3 	 E74-like factor 3 (ets domain transcription factor, epithelial-specific ) 
TC1900009133.hg.1	-0.2642093293972936	6.340332149902997	-4.644083137429476	1.857732968198448e-4	0.05611923479143706	0.8912859431664941	 POLR2E 	 polymerase (RNA) II (DNA directed) polypeptide E, 25kDa 
TC0400008628.hg.1	0.4239176409684541	5.438860650262996	4.605829397564748	2.0237433647321746e-4	0.0602850662316329	0.8145910865732793	 SPRY1 	 sprouty RTK signaling antagonist 1 
TC0500007396.hg.1	-0.2959928166575233	5.3895354997287095	-4.592309237430755	2.0859484135702988e-4	0.06128687886884352	0.7874555785636952	 SNX18 	 sorting nexin 18 
TC1100011930.hg.1	0.3419013655561179	6.667314943997534	4.57679422132275	2.1597231089879985e-4	0.06259694762374944	0.7562981548731642	 CHORDC1 	 cysteine and histidine rich domain containing 1 
TC0300007044.hg.1	0.288301469662989	5.9661970285125445	4.5582558173257794	2.2513492049464106e-4	0.0643825836635875	0.7190441663528455	 GOLGA4 	 golgin A4 
TC2000007430.hg.1	-0.2333808379124484	6.439114589324966	-4.533791367398268	2.3783199396259456e-4	0.06677957286359484	0.6698408498403641	 SRSF6 	 serine
TC1900010016.hg.1	-0.2529476681992321	6.283951354413062	-4.522396225668247	2.439911938642802e-4	0.06677957286359484	0.646907346511397	 ISYNA1 	 inositol-3-phosphate synthase 1 
TC0400008041.hg.1	0.2493172588608755	5.349879243282547	4.512070611804492	2.497116307020095e-4	0.06677957286359484	0.6261180616507147	 PTPN13 	 protein tyrosine phosphatase, non-receptor type 13 (APO-1
TC1600011292.hg.1	-0.20950684333646652	5.539359241531203	-4.508396555228187	2.5177964987350125e-4	0.06677957286359484	0.6187189483197058	 FANCA 	 Fanconi anemia complementation group A 
TC0400008879.hg.1	0.2914478840602661	5.340468333099639	4.50786054058391	2.520828019079327e-4	0.06677957286359484	0.617639396742927	 GAB1 	 GRB2-associated binding protein 1 
TC1500010800.hg.1	-0.40309627673666537	6.905143224533055	-4.502723058652132	2.5500718823638673e-4	0.06677957286359484	0.607291283151647	 ALDH1A3 	 aldehyde dehydrogenase 1 family, member A3 
TC0600011232.hg.1	-0.25215900735326235	8.274936215534419	-4.502191560586514	2.553116828988613e-4	0.06677957286359484	0.60622061092372	 HIST1H1B 	 histone cluster 1, H1b 
TC1700008995.hg.1	-0.39088581738902917	6.435114069498097	-4.493877681586055	2.6012285552299826e-4	0.06721825307538876	0.5894701527956698	 SEPT9 	 septin 9 
TC1900011827.hg.1	0.30427647842255723	5.393604603721381	4.4828044060541625	2.6667360925773333e-4	0.06809066156380791	0.5671525791848939	 ZNF8 	 zinc finger protein 8 
TC0100016351.hg.1	0.4145284579307292	5.105386227358057	4.472281537855848	2.7305332981477607e-4	0.06820702994423715	0.5459363958022614	 SLC19A2 	 solute carrier family 19 (thiamine transporter), member 2 
TC2000008230.hg.1	-0.2226082992469266	5.551827194920389	-4.471546386745575	2.735047571207492e-4	0.06820702994423715	0.5444539003624049	 C20orf27 	 chromosome 20 open reading frame 27 
TC2000007231.hg.1	0.2317973642022235	6.0075341910592135	4.46642647041334	2.76669694384028e-4	0.06820702994423715	0.5341281235611977	 PHF20 	 PHD finger protein 20 
TC0800012206.hg.1	-0.20133849372182994	6.553569208825568	-4.458612014794334	2.8157183437645594e-4	0.06862673526938894	0.5183646046923842	 DGAT1 	 diacylglycerol O-acyltransferase 1 
TC0200007998.hg.1	0.2681814391759899	4.974417848895745	4.4467497047452795	2.891816177810497e-4	0.06920292708199646	0.4944278268543565	 ZNF638 	 zinc finger protein 638 
TC0900008337.hg.1	0.2541483712976092	5.287730701387462	4.441650425020337	2.9251642363178833e-4	0.06920292708199646	0.48413520553403444	 ZNF462 	 zinc finger protein 462 
TC0200014160.hg.1	-0.24640572043459588	5.567981666723769	-4.439982602972701	2.9361555224084664e-4	0.06920292708199646	0.4807684270199406	 BIN1 	 bridging integrator 1 
TC0500007831.hg.1	-0.28602645113488806	5.276587782009139	-4.428604717235746	3.0122599479604433e-4	0.06988311868690783	0.4577954441479637	 F2R 	 coagulation factor II (thrombin) receptor 
TC0400012763.hg.1	-0.34194801338698216	5.281808437032776	-4.425967863994368	3.03017998782284e-4	0.06988311868690783	0.45247021072473714	 S100P 	 S100 calcium binding protein P 
TC1400010071.hg.1	-0.3307859791526975	5.5764182997091485	-4.406062931270849	3.1689753472506654e-4	0.07230657792322583	0.41225723761862554	 CLMN 	 calmin (calponin-like, transmembrane) 
TC2200007324.hg.1	-0.31585712767142227	5.716272282199229	-4.383101019702672	3.33708466946598e-4	0.0742583837620302	0.36583819180436006	 MICALL1 	 MICAL-like 1 
TC0400012452.hg.1	0.29384873812505513	4.963044055114505	4.382294380193488	3.343151277274638e-4	0.0742583837620302	0.36420694300688883	 FBXO8 	 F-box protein 8 
TC0300009139.hg.1	-0.2997078259493874	8.193532990479415	-4.380275398949874	3.358384569618113e-4	0.0742583837620302	0.3601238352812368	 TM4SF4 	 transmembrane 4 L six family member 4 
TC0200015211.hg.1	0.2860189014181669	5.793838502132187	4.362866060537022	3.492680192525424e-4	0.07619369023942907	0.3249060636922776	 SLC40A1 	 solute carrier family 40 (iron-regulated transporter), member 1 
TC0900011613.hg.1	-0.3413269032764747	5.523484442040848	-4.359466010318777	3.5195342398758214e-4	0.07619369023942907	0.318025997295857	 FAM102A 	 family with sequence similarity 102, member A 
TC0400007784.hg.1	0.20521753660529962	3.9863998277827992	4.35222247803859	3.577441462592357e-4	0.07619369023942907	0.30336640883318733	 AMBN 	 ameloblastin 
TC1700009528.hg.1	-0.2667486559532672	6.089401418842094	-4.350913315435731	3.588009471364386e-4	0.07619369023942907	0.3007165908917582	 CXCL16 	 chemokine (C-X-C motif) ligand 16 
TC1400009353.hg.1	0.4280951791627168	4.984103664591778	4.346231740912658	3.626059126084874e-4	0.07624678052575332	0.2912400503101429	 SIX4 	 SIX homeobox 4 
TC1200011936.hg.1	0.244235521012132	6.37556826049096	4.334242287856754	3.725370558255414e-4	0.07757451236258457	0.26696530801385787	 ATXN2 	 ataxin 2 
TC1300009348.hg.1	-0.2357355195761072	4.675910471840029	-4.317839969146452	3.8656947986258746e-4	0.07972252119319977	0.23374356745988223	 SPRY2 	 sprouty RTK signaling antagonist 2 
TC1400010331.hg.1	-0.23075459077211308	5.129097151488506	-4.313041800469115	3.9077428480443365e-4	0.07982216057605232	0.2240225763847974	 XRCC3 	 X-ray repair complementing defective repair in Chinese hamster cells 3 
TC0X00008125.hg.1	0.3318204588521802	3.9794912340825292	4.300501155987642	4.0198316666737734e-4	0.08133712225171613	0.19860999265612822	 PAK3 	 p21 protein (Cdc42
TC2000006833.hg.1	0.2919048985284466	5.5993251422000725	4.292717605387263	4.0910258344278085e-4	0.08200403934281088	0.1828333483778124	 SEC23B 	 Sec23 homolog B, COPII coat complex component 
TC0600007378.hg.1	-0.2787003610455828	8.400706758896959	-4.27153011006779	4.291327364039117e-4	0.08522258268880646	0.13987326318442328	 HIST1H4J 	 histone cluster 1, H4j 
TC0500007808.hg.1	0.24639574054303576	5.626650100367223	4.251831449411525	4.4864099998821673e-4	0.08807995634235433	0.09991346494714382	 POLK 	 polymerase (DNA directed) kappa 
TC0100007283.hg.1	0.34193186256250663	5.091102876170909	4.246709941678802	4.538577207574046e-4	0.08807995634235433	0.08952140951432952	 ZBTB40 	 zinc finger and BTB domain containing 40 
TC0100007765.hg.1	0.29747505825011733	5.862851754638127	4.244778515230964	4.5584087812389646e-4	0.08807995634235433	0.08560205799470211	 ZMYM4 	 zinc finger, MYM-type 4 
TC0100007980.hg.1	-0.23099753886236427	5.738491963973183	-4.230395964620914	4.708856741680466e-4	0.08886893401428139	0.056411299192895115	 CTPS1 	 CTP synthase 1 
TC0900006481.hg.1	0.292795145221692	4.397477913759434	4.224802067105127	4.7687128294488e-4	0.08886893401428139	0.045055650987938733	 VLDLR 	 very low density lipoprotein receptor 
TC0200015601.hg.1	0.2818532138302202	5.857058655024543	4.2245886130976205	4.771011948597488e-4	0.08886893401428139	0.04462231298478159	 KANSL1L 	 KAT8 regulatory NSL complex subunit 1 like 
TC0700008190.hg.1	0.40675435438396335	4.115880092658165	4.222912421652209	4.789105077694121e-4	0.08886893401428139	0.04121937394782371	 CD36 	 CD36 molecule (thrombospondin receptor) 
TC0700013500.hg.1	-0.2636377458777839	5.905095234944088	-4.221314852992377	4.8064138127828425e-4	0.08886893401428139	0.037975947639126595	 ADAP1 	 ArfGAP with dual PH domains 1 
TC0700012684.hg.1	-0.23183506014976202	6.192020137434515	-4.204075703096202	4.997243388565407e-4	0.0906917191741706	0.0029702380119216443	 AKR1B1 	 aldo-keto reductase family 1, member B1 (aldose reductase) 
TSUnmapped00000271.hg.1	0.26614417565241766	3.8748332210841165	4.203455586025247	5.004248088840818e-4	0.0906917191741706	0.001710820862170337	 OR10A3 	 olfactory receptor, family 10, subfamily A, member 3 
TC1500008029.hg.1	-0.24184517740927688	5.268323272758898	-4.198783383036709	5.057342802777578e-4	0.0906917191741706	-0.0077785773118597135	 FAH 	 fumarylacetoacetate hydrolase (fumarylacetoacetase) 
TC1600009954.hg.1	-0.3052064440721628	6.420397305769679	-4.197312188814019	5.07417843454505e-4	0.0906917191741706	-0.01076678805985587	 MAPK3 	 mitogen-activated protein kinase 3 
TC0500007666.hg.1	-0.30037154364200563	4.978183150429029	-4.193642370790939	5.116420188397353e-4	0.0906917191741706	-0.018221069741295892	 CENPH 	 centromere protein H 
TC2000008852.hg.1	0.3736556486037032	5.7765505476012144	4.170780363412952	5.387658617176314e-4	0.09412465450586288	-0.06466999986683586	 NOL4L 	 nucleolar protein 4-like 
TC1900006507.hg.1	-0.2839638497250554	6.379030184962666	-4.169943171988951	5.397861107898701e-4	0.09412465450586288	-0.06637126698420026	 CNN2 	 calponin 2 
TC0100007693.hg.1	0.3208834919844638	5.197306026378311	4.150785521263299	5.636709514953459e-4	0.09713341710861188	-0.10530794216162409	 S100PBP 	 S100P binding protein 
TC1900010538.hg.1	0.23881303772310203	5.0132086664879925	4.145560000113561	5.70368355739323e-4	0.09713341710861188	-0.1159304561827934	 ZNF790 	 zinc finger protein 790 
TC0500012179.hg.1	-0.2411089265031632	6.441608812218158	-4.14535934046048	5.706271240062056e-4	0.09713341710861188	-0.11633837634786381	 ETF1 	 eukaryotic translation termination factor 1 
TC1200012859.hg.1	-0.25579769534035274	6.890294368960498	-4.135751536521934	5.831562780054007e-4	0.09848453425716405	-0.135871424790718	 RHOF 	 ras homolog family member F (in filopodia) 
TC1400009421.hg.1	-0.34914522276111076	6.930390581172306	-4.121709956882198	6.01966222797794e-4	0.10086696520755535	-0.164423216915476	 GPX2 	 glutathione peroxidase 2 
TC1200012663.hg.1	0.33060257679768457	5.9741798567695925	4.114036136289885	6.125023106818205e-4	0.10183681829072624	-0.18002921105929826	 RAB3IP 	 RAB3A interacting protein 
TC1700010497.hg.1	0.26403524695075264	6.274179252129852	4.106372963256585	6.232086022999045e-4	0.10281983155483347	-0.1956150547800215	 SYNRG 	 synergin, gamma 
TC1200011330.hg.1	-0.30893543748102925	5.603015875437763	-4.0993019617817525	6.332541903922612e-4	0.10337250918098931	-0.20999778212631615	 E2F7 	 E2F transcription factor 7 
TC0200013750.hg.1	-0.3569789315246378	5.929139284893504	-4.094539670351207	6.401113128560908e-4	0.10337250918098931	-0.21968515885451545	 FHL2 	 four and a half LIM domains 2 
TC0800007416.hg.1	-0.33736596716142964	5.3551335091831245	-4.092420240625183	6.431869556003948e-4	0.10337250918098931	-0.2239966367087982	 GINS4 	 GINS complex subunit 4 (Sld5 homolog) 
TC1100009940.hg.1	0.26652706755438543	4.731430515865848	4.090602098687985	6.458371983519474e-4	0.10337250918098931	-0.22769529691339851	 TRIM5 	 tripartite motif containing 5 
TC0200016039.hg.1	-0.2963372945942439	6.288045855883405	-4.082389836688572	6.579451617727745e-4	0.10393943548577182	-0.24440247399626802	 PDE6D 	 phosphodiesterase 6D, cGMP-specific, rod, delta 
TC0400010418.hg.1	-0.34319446013515414	5.617716429409389	-4.075998582993537	6.67525704337434e-4	0.10393943548577182	-0.25740595275215306	 RELL1 	 RELT-like 1 
TC1900008560.hg.1	-0.20016299276993313	5.823164710911681	-4.075546089709484	6.682092783117093e-4	0.10393943548577182	-0.2583266157499695	 PTOV1 	 prostate tumor overexpressed 1 
TC0100017420.hg.1	0.291928421617207	5.861770687026409	4.063806632725065	6.861914781707924e-4	0.10393943548577182	-0.28221365113601227	 DUSP10 	 dual specificity phosphatase 10 
TC1900010856.hg.1	-0.31831797461709904	5.0921291853729	-4.0603362232969795	6.91599758240133e-4	0.10393943548577182	-0.28927562035767895	 PLAUR 	 plasminogen activator, urokinase receptor 
TC1500010921.hg.1	-0.23875498710723891	5.611367709079088	-4.059456045199839	6.929782105705949e-4	0.10393943548577182	-0.29106673811660766	 MRPL46 	 mitochondrial ribosomal protein L46 
TC2000008279.hg.1	-0.2925160781249078	6.089292435436745	-4.058386064257662	6.946576262431835e-4	0.10393943548577182	-0.2932441138169777	 PCNA 	 proliferating cell nuclear antigen 
TC0600012597.hg.1	0.2821583452926112	5.125842093154215	4.057967733414933	6.953153375427813e-4	0.10393943548577182	-0.29409540876594686	 EPHA7 	 EPH receptor A7 
TC0800006916.hg.1	-0.38369804277484865	4.558718246351951	-4.0531894790277505	7.028723001428832e-4	0.10393943548577182	-0.3038192799343724	 SH2D4A 	 Transcript Identified by AceView, Entrez Gene ID(s) 63898 
TC0500010515.hg.1	-0.22654369825951345	5.8638626034911265	-4.052171724426701	7.04492523116901e-4	0.10393943548577182	-0.3058904878883917	 NUP155 	 nucleoporin 155kDa 
TC0400011616.hg.1	0.22348471358668576	4.3047175874511545	4.049060624572107	7.094685267778214e-4	0.10393943548577182	-0.3122219209440047	 TIFA 	 TRAF-interacting protein with forkhead-associated domain 
TC2200009340.hg.1	-0.2647200481800541	4.987726389993315	-4.047825702017391	7.114534644001591e-4	0.10393943548577182	-0.31473516985261707	 RNF215 	 ring finger protein 215 
TC0100013713.hg.1	-0.2775344050616907	5.323644071362588	-4.0461193989410775	7.142052364460876e-4	0.10393943548577182	-0.31820778841401864	 STK40 	 serine
TC0700008690.hg.1	0.5289471011399103	5.593670985031485	4.0442546452002075	7.172247506478101e-4	0.10393943548577182	-0.3220029348276636	 KMT2E 	 lysine (K)-specific methyltransferase 2E 
TC0600009862.hg.1	-0.6155819699833267	6.164268631155341	-4.038110565051952	7.272644554761457e-4	0.10468703383256626	-0.33450775051980486	 AKAP12 	 A kinase (PRKA) anchor protein 12 
